record_id,timestamp,hour,day_of_week,service_name,pod_id,num_pods,request_rate_rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,cpu_utilization,memory_utilization,error_rate,timeout_rate,active_connections,queue_depth,health_status,lb_algorithm,cache_hit_rate,network_throughput_mbps,retry_count,circuit_breaker_state,scaling_event,dependency_latency_ms,cascading_failure_risk,target_request_rate_5min,target_request_rate_10min,target_p99_latency_5min,target_cpu_util_5min,will_overload_5min,will_fail_5min,optimal_num_pods,best_lb_algorithm
cd1a99e8,2025-11-27 21:14:31,21,3,cart-service,cart-service-2,2,179,121,217,363,5,47.56,0.001,0.0006,23,9,healthy,random,0.71,1.32,0,closed,cooldown,72,0,194,40,366,5,0,0,2,least-connections
b6850edc,2025-11-27 21:15:01,21,3,logging-service,logging-service-2,3,685,412,741,1236,5,37.51,0.001,0.0006,57,2,healthy,least-connections,0.75,11.91,0,closed,scale-down,0,0,668,681,1038,5,0,0,7,weighted-response-time
a6d9ad71,2025-11-27 21:15:52,21,3,logging-service,logging-service-1,2,818,362,905,1810,5,68.62,0.081,0.0486,93,3,degraded,least-connections,0.61,13.02,1,closed,cooldown,0,8,725,2751,1053,5,0,0,8,ml-predictive
98b08f8c,2025-11-27 21:16:39,21,3,product-catalog,product-catalog-3,3,439,136,244,408,5,41.58,0.001,0.0006,52,1,healthy,round-robin,0.61,3.72,0,closed,stable,122,0,1099,380,450,5,0,0,11,weighted-response-time
3d04ba9b,2025-11-27 21:17:24,21,3,image-service,image-service-1,3,468,160,288,480,5,33.27,0.001,0.0006,38,0,healthy,round-robin,0.84,6.73,0,closed,cooldown,0,0,499,335,690,5,0,0,5,ml-predictive
990dcd8f,2025-11-27 21:18:12,21,3,notification-service,notification-service-2,3,240,190,342,570,5,44.71,0.001,0.0006,32,0,healthy,round-robin,0.85,2.15,0,closed,stable,0,0,297,282,885,5,1,0,3,ml-predictive
b884e512,2025-11-27 21:19:10,21,3,logging-service,logging-service-1,2,604,436,1090,2180,5,56.88,0.081,0.0486,70,0,degraded,least-connections,0.76,5.54,3,closed,cooldown,0,8,634,776,1371,5,0,0,7,weighted-response-time
757b32eb,2025-11-27 21:19:54,21,3,order-service,order-service-1,3,164,59,106,177,12.99,35.0,0.001,0.0006,23,1,healthy,weighted-response-time,0.71,2.29,0,closed,scale-down,53,0,513,32,510,5,1,0,6,least-connections
5aeda9d4,2025-11-27 21:20:33,21,3,search-service,search-service-1,3,264,97,174,291,5,41.77,0.001,0.0006,32,10,healthy,weighted-response-time,0.86,1.87,0,closed,stable,0,0,270,233,520,5,1,0,3,ip-hash
af6f4a98,2025-11-27 21:21:17,21,3,api-gateway,api-gateway-3,3,819,81,145,243,5,46.71,0.001,0.0006,77,1,healthy,ml-predictive,0.63,14.69,0,closed,stable,97,0,904,900,665,5,1,0,10,ml-predictive
3541688d,2025-11-27 21:21:50,21,3,logging-service,logging-service-1,2,638,332,830,1660,5,63.98,0.081,0.0486,84,6,degraded,weighted-response-time,0.87,7.48,1,closed,scale-up,0,8,815,781,2995,5,1,0,9,weighted-response-time
86f3dc18,2025-11-27 21:22:48,21,3,recommendation-engine,recommendation-engine-3,4,218,170,306,510,5,14.36,0.001,0.0006,30,0,healthy,ip-hash,0.76,4.27,0,closed,scale-down,102,0,204,43,303,5,0,0,3,weighted-response-time
8ca13732,2025-11-27 21:23:41,21,3,api-gateway,api-gateway-2,3,1031,96,172,288,5,42.02,0.001,0.0006,136,1,healthy,ml-predictive,0.64,16.02,0,closed,stable,115,0,886,786,915,5,1,0,9,ml-predictive
502b1bd2,2025-11-27 21:24:33,21,3,api-gateway,api-gateway-1,3,959,132,237,396,5,44.47,0.001,0.0006,118,0,healthy,round-robin,0.76,16.16,0,closed,stable,158,0,716,1034,246,5,0,0,8,ml-predictive
cec5d9ba,2025-11-27 21:25:23,21,3,api-gateway,api-gateway-1,3,840,101,181,303,5,42.94,0.001,0.0006,118,0,healthy,ip-hash,0.79,16.48,0,closed,stable,121,0,988,828,366,5,0,0,10,ml-predictive
0c61c450,2025-11-27 21:26:20,21,3,notification-service,notification-service-2,3,341,199,358,597,5,40.88,0.001,0.0006,37,7,healthy,weighted-response-time,0.86,3.76,0,closed,stable,0,0,253,290,363,5.28,0,0,3,least-connections
82c9b5c8,2025-11-27 21:26:55,21,3,api-gateway,api-gateway-3,3,828,146,262,438,5,41.34,0.001,0.0006,109,0,healthy,round-robin,0.86,11.66,0,closed,stable,175,0,929,983,279,5,0,0,10,ml-predictive
e8fb2b8f,2025-11-27 21:27:34,21,3,notification-service,notification-service-1,3,326,107,192,321,5,41.3,0.001,0.0006,38,0,healthy,least-connections,0.76,3.11,0,closed,stable,0,0,321,249,1110,5,1,0,4,least-connections
03bae3d7,2025-11-27 21:28:22,21,3,analytics-service,analytics-service-4,4,79,204,367,612,5,33.53,0.001,0.0006,8,11,healthy,least-connections,0.68,0.88,0,closed,stable,0,0,21,70,465,5,0,0,2,ml-predictive
08d07e23,2025-11-27 21:29:13,21,3,api-gateway,api-gateway-2,3,726,112,201,336,5,39.8,0.001,0.0006,102,1,healthy,round-robin,0.85,9.28,0,closed,scale-down,134,0,820,964,339,7.68,0,0,9,ml-predictive
b6cc1c9c,2025-11-27 21:29:48,21,3,image-service,image-service-1,3,480,204,367,612,8.89,36.01,0.001,0.0006,38,11,healthy,weighted-response-time,0.89,2.76,0,closed,stable,0,0,480,451,1300,9.47,1,0,5,ml-predictive
ecaa376c,2025-11-27 21:30:34,21,3,api-gateway,api-gateway-2,2,904,133,332,665,5,66.11,0.081,0.0486,133,0,degraded,ml-predictive,0.6,17.27,1,closed,cooldown,159,8,900,1003,396,5,0,0,9,weighted-response-time
151b3a34,2025-11-27 21:31:21,21,3,notification-service,notification-service-3,3,248,179,322,537,5,37.2,0.001,0.0006,36,4,healthy,ip-hash,0.85,2.66,0,closed,scale-down,0,0,284,55,750,5,1,0,3,ml-predictive
3901e9a2,2025-11-27 21:32:05,21,3,shipping-service,shipping-service-2,4,92,125,225,375,5,24.41,0.001,0.0006,7,11,healthy,round-robin,0.61,1.41,0,closed,stable,0,0,20,55,408,5,0,0,2,weighted-response-time
2fa48482,2025-11-27 21:32:42,21,3,image-service,image-service-2,3,477,313,563,939,5,32.84,0.001,0.0006,43,1,healthy,random,0.78,4.13,0,closed,scale-down,0,0,437,561,1490,5,1,0,5,ml-predictive
06eac4d6,2025-11-27 21:33:34,21,3,search-service,search-service-1,3,282,114,205,342,5,42.06,0.001,0.0006,39,3,healthy,weighted-response-time,0.76,3.54,0,closed,stable,0,0,323,328,655,5,1,0,4,weighted-response-time
9b908cf1,2025-11-27 21:34:23,21,3,api-gateway,api-gateway-1,2,886,183,457,915,5,75.41,0.081,0.0486,116,5,degraded,ip-hash,0.74,12.83,1,closed,scale-up,219,8,786,2266,294,5,0,0,8,weighted-response-time
a7a83288,2025-11-27 21:34:54,21,3,inventory-service,inventory-service-3,3,174,92,165,276,5,34.29,0.001,0.0006,17,4,healthy,weighted-response-time,0.67,1.15,0,closed,scale-down,0,0,182,37,234,5,0,0,2,ml-predictive
6a9f5c32,2025-11-27 21:35:50,21,3,image-service,image-service-2,2,1374,473,1182,2365,11.23,62.93,0.081,0.0486,116,0,degraded,weighted-response-time,0.82,10.3,3,closed,cooldown,0,8,438,460,1275,5,1,0,5,weighted-response-time
057fb1e0,2025-11-27 21:36:32,21,3,logging-service,logging-service-2,4,752,313,563,939,5,25.44,0.001,0.0006,78,6,healthy,round-robin,0.93,13.12,0,closed,scale-down,0,0,616,700,1377,15.39,0,0,7,ml-predictive
d277f1ef,2025-11-27 21:37:18,21,3,recommendation-engine,recommendation-engine-1,3,229,193,347,579,5,33.45,0.001,0.0006,27,1,healthy,random,0.81,3.74,0,closed,scale-down,115,0,201,52,414,5,0,0,3,weighted-response-time
6f4ec1af,2025-11-27 21:37:48,21,3,api-gateway,api-gateway-3,3,716,82,147,246,5,40.05,0.001,0.0006,102,1,healthy,ml-predictive,0.63,8.66,0,closed,cooldown,98,0,1034,2328,396,5,0,0,11,ml-predictive
98dc2007,2025-11-27 21:38:29,21,3,analytics-service,analytics-service-3,4,100,256,460,768,5,28.32,0.001,0.0006,11,2,healthy,ip-hash,0.79,0.51,0,closed,scale-down,0,0,18,55,615,5,0,0,2,ml-predictive
d19523c7,2025-11-27 21:39:00,21,3,notification-service,notification-service-2,2,259,192,480,960,5,57.79,0.081,0.0486,34,4,degraded,least-connections,0.89,2.06,1,closed,scale-up,0,8,257,55,480,5,0,0,3,ml-predictive
923d8f6e,2025-11-27 21:39:33,21,3,analytics-service,analytics-service-1,3,92,179,322,537,5,26.83,0.001,0.0006,7,3,healthy,least-connections,0.91,0.79,0,closed,cooldown,0,0,20,62,729,5,0,0,2,ml-predictive
1aaae25c,2025-11-27 21:40:23,21,3,logging-service,logging-service-1,3,784,484,871,1452,8.63,43.18,0.001,0.0006,111,1,healthy,random,0.74,4.43,0,closed,cooldown,0,0,727,670,1308,5,0,0,8,ml-predictive
edb285a1,2025-11-27 21:40:59,21,3,user-service,user-service-1,3,434,132,237,396,5,47.19,0.001,0.0006,49,10,healthy,least-connections,0.81,7.87,0,closed,stable,79,0,192,39,336,5,0,0,2,random
24431a35,2025-11-27 21:41:49,21,3,api-gateway,api-gateway-2,3,988,122,219,366,5,46.84,0.001,0.0006,108,0,healthy,random,0.75,11.63,0,closed,stable,146,0,828,1034,303,5,0,0,9,ml-predictive
71507b7e,2025-11-27 21:42:31,21,3,logging-service,logging-service-3,3,668,346,622,1038,5,38.62,0.001,0.0006,86,13,healthy,weighted-response-time,0.75,3.45,0,closed,stable,0,0,681,2781,1032,5,0,0,7,weighted-response-time
491fa613,2025-11-27 21:43:05,21,3,product-catalog,product-catalog-3,3,316,80,144,240,5,35.79,0.001,0.0006,37,0,healthy,weighted-response-time,0.7,1.98,0,closed,scale-down,72,0,338,360,300,5,0,0,4,weighted-response-time
168369b1,2025-11-27 21:43:47,21,3,api-gateway,api-gateway-3,3,929,93,167,279,5,50.57,0.001,0.0006,129,10,healthy,ml-predictive,0.77,5.67,0,closed,stable,111,0,983,908,333,5,0,0,10,ml-predictive
b003f0b5,2025-11-27 21:44:30,21,3,inventory-service,inventory-service-1,2,168,174,313,522,5,54.81,0.001,0.0006,14,3,healthy,round-robin,0.7,3.0,0,closed,stable,0,0,129,34,255,5,0,0,2,ml-predictive
b844067f,2025-11-27 21:45:02,21,3,search-service,search-service-3,3,284,100,180,300,5,37.06,0.001,0.0006,33,21,healthy,round-robin,0.93,2.21,0,closed,stable,0,0,297,277,288,5,0,0,3,weighted-response-time
5e9e6221,2025-11-27 21:45:40,21,3,api-gateway,api-gateway-3,3,820,113,203,339,7.68,46.44,0.001,0.0006,103,5,healthy,ip-hash,0.86,13.05,0,closed,stable,135,0,964,1092,318,5,0,0,10,ml-predictive
01f14691,2025-11-27 21:46:21,21,3,image-service,image-service-2,2,429,188,470,940,5,58.16,0.081,0.0486,40,1,degraded,weighted-response-time,0.94,2.55,0,closed,scale-up,0,8,499,1241,477,6.92,0,0,5,ml-predictive
23ee2785,2025-11-27 21:47:19,21,3,api-gateway,api-gateway-1,3,900,132,237,396,5,48.41,0.001,0.0006,93,26,healthy,round-robin,0.92,15.05,0,closed,stable,158,0,1003,881,345,5,0,0,11,weighted-response-time
d7734474,2025-11-27 21:47:49,21,3,search-service,search-service-1,3,232,100,180,300,5,30.55,0.001,0.0006,26,1,healthy,round-robin,0.88,3.75,0,closed,scale-down,0,0,237,353,228,5,0,0,3,ml-predictive
ef783af4,2025-11-27 21:48:20,21,3,search-service,search-service-2,2,331,150,375,750,5,55.72,0.081,0.0486,28,21,degraded,round-robin,0.79,6.49,0,closed,cooldown,0,8,322,366,357,5,0,0,4,weighted-response-time
91bced34,2025-11-27 21:48:57,21,3,logging-service,logging-service-3,3,725,351,631,1053,5,44.54,0.001,0.0006,98,0,healthy,ml-predictive,0.61,4.53,0,closed,stable,0,0,2751,725,2109,5,0,0,15,round-robin
6d95a9ca,2025-11-27 21:49:47,21,3,search-service,search-service-2,2,343,161,402,805,5,56.66,0.081,0.0486,38,0,degraded,round-robin,0.9,2.17,2,closed,cooldown,0,8,312,262,315,5,0,0,4,ml-predictive
e1ff7957,2025-11-27 21:50:40,21,3,product-catalog,product-catalog-2,2,340,170,425,850,5,49.7,0.081,0.0486,38,2,degraded,random,0.94,4.8,1,closed,scale-up,153,8,409,95,249,6.81,0,0,5,ml-predictive
fd2e1a70,2025-11-27 21:51:28,21,3,search-service,search-service-2,2,270,104,260,520,5,43.53,0.081,0.0486,30,4,degraded,ml-predictive,0.93,2.46,2,closed,cooldown,0,8,233,330,354,5,0,0,3,ip-hash
e013c5ac,2025-11-27 21:52:08,21,3,logging-service,logging-service-2,3,634,457,822,1371,5,39.16,0.001,0.0006,71,0,healthy,ip-hash,0.71,11.21,0,closed,scale-down,0,0,776,738,783,5,0,0,8,weighted-response-time
589cd83d,2025-11-27 21:52:45,21,3,api-gateway,api-gateway-3,3,786,98,176,294,5,48.6,0.001,0.0006,104,0,healthy,least-connections,0.89,5.8,0,closed,stable,117,0,2266,735,510,8.98,0,0,15,ml-predictive
d0629db6,2025-11-27 21:53:31,21,3,cart-service,cart-service-1,2,206,143,357,715,5,53.06,0.081,0.0486,19,9,degraded,round-robin,0.68,4.1,0,closed,scale-up,85,8,194,44,396,8.35,0,0,2,ml-predictive
68f3d275,2025-11-27 21:54:15,21,3,search-service,search-service-2,2,323,131,327,655,5,37.95,0.081,0.0486,28,4,degraded,least-connections,0.61,3.77,0,closed,scale-up,0,8,328,310,459,5,0,0,4,weighted-response-time
efc834c6,2025-11-27 21:54:45,21,3,search-service,search-service-3,5,297,96,172,288,5,23.18,0.001,0.0006,32,23,healthy,ip-hash,0.92,4.55,0,closed,cooldown,0,0,277,65,595,5,1,0,3,weighted-response-time
827929bd,2025-11-27 21:55:21,21,3,user-service,user-service-3,3,156,118,212,354,7.16,33.22,0.001,0.0006,17,0,healthy,least-connections,0.7,1.85,0,closed,scale-down,70,0,164,40,318,5.48,0,0,2,ml-predictive
6c64160a,2025-11-27 21:55:58,21,3,product-catalog,product-catalog-2,4,392,143,257,429,5,26.53,0.001,0.0006,42,3,healthy,round-robin,0.67,4.1,0,closed,scale-down,128,0,310,82,261,5,0,0,4,ml-predictive
4fa88f77,2025-11-27 21:56:37,21,3,cart-service,cart-service-1,4,163,94,169,282,5,17.62,0.001,0.0006,20,9,healthy,weighted-response-time,0.82,2.67,0,closed,cooldown,56,0,42,186,267,5,0,0,2,least-connections
a7d7c0fb,2025-11-27 21:57:23,21,3,logging-service,logging-service-2,2,815,599,1497,2995,5,62.18,0.081,0.0486,73,13,degraded,random,0.91,11.42,0,closed,scale-up,0,8,781,759,876,5,0,0,8,ml-predictive
79504282,2025-11-27 21:58:06,21,3,api-gateway,api-gateway-1,3,1034,132,237,396,5,47.01,0.001,0.0006,146,2,healthy,weighted-response-time,0.71,16.46,0,closed,stable,158,0,2328,896,762,8.28,0,0,15,ml-predictive
d6255094,2025-11-27 21:58:45,21,3,logging-service,logging-service-1,5,616,459,826,1377,15.39,21.43,0.001,0.0006,63,11,healthy,round-robin,0.71,3.31,0,closed,cooldown,0,0,700,667,1086,5,0,0,7,weighted-response-time
08c6b227,2025-11-27 21:59:43,21,3,user-service,user-service-1,2,209,121,302,605,5,51.7,0.081,0.0486,20,0,degraded,round-robin,0.8,2.38,0,closed,cooldown,72,8,159,40,297,5,0,0,2,weighted-response-time
77c5ccdc,2025-11-27 22:00:40,22,3,review-service,review-service-1,2,71,270,486,810,5,52.61,0.001,0.0006,7,16,healthy,ip-hash,0.87,1.08,0,closed,stable,162,0,33,44,537,5,0,0,2,ml-predictive
dbe31e90,2025-11-27 22:01:35,22,3,api-gateway,api-gateway-3,3,828,101,181,303,5,44.23,0.001,0.0006,116,1,healthy,ip-hash,0.76,9.97,0,closed,stable,121,0,1034,954,459,5,0,0,11,ml-predictive
76138b92,2025-11-27 22:02:19,22,3,recommendation-engine,recommendation-engine-1,2,253,192,480,960,5,56.07,0.081,0.0486,20,0,degraded,round-robin,0.87,4.84,1,closed,scale-up,115,8,235,47,546,5,0,0,3,weighted-response-time
ca321a5d,2025-11-27 22:03:12,22,3,api-gateway,api-gateway-1,3,983,111,199,333,5,49.72,0.001,0.0006,83,4,healthy,weighted-response-time,0.71,9.06,0,closed,stable,133,0,908,764,348,5,0,0,10,ml-predictive
805eaf4b,2025-11-27 22:03:53,22,3,recommendation-engine,recommendation-engine-4,5,238,119,214,357,5,32.43,0.001,0.0006,35,16,healthy,weighted-response-time,0.84,2.83,0,closed,cooldown,71,0,240,49,519,8.2,0,0,3,weighted-response-time
a3bebe62,2025-11-27 22:04:36,22,3,api-gateway,api-gateway-3,3,964,106,190,318,5,54.95,0.001,0.0006,99,0,healthy,least-connections,0.87,9.4,0,closed,stable,127,0,1092,1076,378,5,0,0,11,ml-predictive
ec90b862,2025-11-27 22:05:06,22,3,user-service,user-service-2,2,179,77,138,231,5,53.77,0.001,0.0006,20,2,healthy,weighted-response-time,0.77,2.96,0,closed,stable,46,0,155,34,324,5,0,0,2,ml-predictive
df4ee043,2025-11-27 22:05:52,22,3,api-gateway,api-gateway-1,3,1003,115,207,345,5,42.1,0.001,0.0006,90,8,healthy,weighted-response-time,0.74,16.14,0,closed,stable,138,0,881,951,381,5,0,0,9,ml-predictive
12773bc3,2025-11-27 22:06:28,22,3,api-gateway,api-gateway-2,3,2266,170,306,510,8.98,67.92,0.001,0.0006,324,3,healthy,least-connections,0.63,34.0,0,closed,stable,204,0,735,760,276,5,0,0,8,least-connections
313ad5f4,2025-11-27 22:07:18,22,3,logging-service,logging-service-2,5,727,436,784,1308,5,25.91,0.001,0.0006,83,1,healthy,random,0.91,13.68,0,closed,scale-down,0,0,670,776,1440,5,0,0,7,round-robin
b7769b3b,2025-11-27 22:08:15,22,3,payment-service,payment-service-2,2,86,72,129,216,5,52.91,0.001,0.0006,11,0,healthy,least-connections,0.83,0.68,0,closed,stable,43,0,21,24,129,5,0,0,2,random
da773635,2025-11-27 22:08:48,22,3,api-gateway,api-gateway-2,3,2328,254,457,762,8.28,59.48,0.001,0.0006,298,26,healthy,weighted-response-time,0.84,29.2,0,closed,stable,304,0,896,983,321,5,0,0,9,weighted-response-time
aa22a794,2025-11-27 22:09:37,22,3,api-gateway,api-gateway-1,3,1034,153,275,459,5,60.37,0.001,0.0006,127,4,healthy,least-connections,0.67,20.24,0,closed,stable,183,0,954,835,423,13.12,0,0,10,ml-predictive
0e904b7c,2025-11-27 22:10:33,22,3,logging-service,logging-service-2,4,681,344,619,1032,5,31.45,0.001,0.0006,71,1,healthy,weighted-response-time,0.94,12.81,0,closed,cooldown,0,0,2781,664,1818,5,0,0,15,ml-predictive
6eec0cee,2025-11-27 22:11:12,22,3,shipping-service,shipping-service-2,4,307,158,284,474,5,29.84,0.001,0.0006,25,0,healthy,least-connections,0.63,2.23,0,closed,scale-down,0,0,18,56,318,5,0,0,2,least-connections
4a79d71a,2025-11-27 22:11:49,22,3,logging-service,logging-service-2,4,2751,703,1265,2109,5,46.08,0.001,0.0006,271,7,healthy,round-robin,0.64,16.31,0,closed,cooldown,0,0,725,751,1167,5,0,0,8,least-connections
c4da18a7,2025-11-27 22:12:36,22,3,api-gateway,api-gateway-3,3,908,116,208,348,5,52.58,0.001,0.0006,97,0,healthy,ml-predictive,0.86,9.93,0,closed,stable,139,0,764,889,333,5,0,0,8,ml-predictive
3a7e2119,2025-11-27 22:13:18,22,3,image-service,image-service-1,3,411,171,307,513,5,35.95,0.001,0.0006,57,11,healthy,ml-predictive,0.95,8.16,0,closed,stable,0,0,370,495,483,5,0,0,4,ml-predictive
04afd2bf,2025-11-27 22:14:00,22,3,api-gateway,api-gateway-2,3,1092,126,226,378,5,53.49,0.001,0.0006,92,8,healthy,round-robin,0.94,9.68,0,closed,stable,151,0,1076,858,387,5,0,0,11,round-robin
0956e5b6,2025-11-27 22:14:57,22,3,api-gateway,api-gateway-2,3,881,127,228,381,5,44.88,0.001,0.0006,106,1,healthy,round-robin,0.67,13.16,0,closed,stable,152,0,951,781,910,5,1,0,10,round-robin
0adf5a10,2025-11-27 22:15:38,22,3,order-service,order-service-2,2,152,63,113,189,11.76,48.9,0.001,0.0006,17,4,healthy,weighted-response-time,0.85,1.28,0,closed,stable,56,0,131,32,141,5,0,0,2,least-connections
ea36269e,2025-11-27 22:16:12,22,3,notification-service,notification-service-1,3,284,117,210,351,5,34.79,0.001,0.0006,26,1,healthy,least-connections,0.94,2.13,0,closed,scale-down,0,0,262,59,516,5,0,0,3,ml-predictive
c17e14c2,2025-11-27 22:17:05,22,3,inventory-service,inventory-service-2,2,193,96,172,288,5,52.23,0.001,0.0006,19,0,healthy,least-connections,0.92,3.49,0,closed,stable,0,0,29,37,282,5,0,0,2,ml-predictive
37bfcd35,2025-11-27 22:18:00,22,3,payment-service,payment-service-1,2,131,53,95,159,5,51.68,0.001,0.0006,11,10,healthy,weighted-response-time,0.69,1.94,0,closed,stable,31,0,24,26,144,7.56,0,0,2,weighted-response-time
59858d70,2025-11-27 22:18:34,22,3,logging-service,logging-service-2,4,776,261,469,783,5,26.72,0.001,0.0006,102,6,healthy,ml-predictive,0.83,6.84,0,closed,scale-down,0,0,738,1436,1299,5,0,0,8,ml-predictive
ca3ae9d0,2025-11-27 22:19:20,22,3,user-service,user-service-1,2,194,105,189,315,11.4,49.9,0.001,0.0006,20,22,healthy,round-robin,0.85,1.3,0,closed,stable,63,0,445,32,890,5,1,0,5,ml-predictive
1da0060b,2025-11-27 22:19:57,22,3,logging-service,logging-service-2,3,781,292,525,876,5,39.64,0.001,0.0006,109,2,healthy,weighted-response-time,0.9,6.86,0,closed,cooldown,0,0,759,697,3065,5,1,0,8,ml-predictive
f66f3551,2025-11-27 22:20:29,22,3,product-catalog,product-catalog-1,3,362,106,190,318,5,38.06,0.001,0.0006,40,5,healthy,ip-hash,0.87,5.27,0,closed,scale-down,95,0,340,81,237,5,0,0,4,ml-predictive
3943a078,2025-11-27 22:21:00,22,3,inventory-service,inventory-service-1,2,164,93,167,279,5,53.89,0.001,0.0006,18,7,healthy,ml-predictive,0.64,1.63,0,closed,stable,0,0,35,30,273,5,0,0,2,ml-predictive
1c165c03,2025-11-27 22:22:00,22,3,search-service,search-service-5,5,237,76,136,228,5,13.9,0.001,0.0006,24,1,healthy,round-robin,0.78,4.68,0,closed,scale-down,0,0,353,76,366,5,0,0,4,ml-predictive
931d9578,2025-11-27 22:22:53,22,3,api-gateway,api-gateway-3,3,735,92,165,276,5,42.72,0.001,0.0006,101,5,healthy,ml-predictive,0.73,5.14,0,closed,stable,110,0,760,895,695,5,1,0,8,ml-predictive
ed49a4f2,2025-11-27 22:23:35,22,3,api-gateway,api-gateway-2,3,896,107,192,321,5,49.65,0.001,0.0006,117,1,healthy,ip-hash,0.89,15.24,0,closed,stable,128,0,983,923,985,5,1,0,10,least-connections
fb099e8c,2025-11-27 22:24:20,22,3,image-service,image-service-3,3,499,230,414,690,5,34.52,0.001,0.0006,52,0,healthy,least-connections,0.66,4.72,0,closed,scale-down,0,0,335,395,441,5,0,0,4,ml-predictive
30950728,2025-11-27 22:25:12,22,3,image-service,image-service-1,2,480,260,650,1300,9.47,48.51,0.081,0.0486,43,0,degraded,round-robin,0.77,5.14,0,closed,cooldown,0,8,451,471,495,5,0,0,5,ml-predictive
c75a4f50,2025-11-27 22:25:59,22,3,image-service,image-service-1,2,437,298,745,1490,5,57.89,0.081,0.0486,43,0,degraded,ip-hash,0.66,5.47,0,closed,cooldown,0,8,561,438,693,5,0,0,6,ml-predictive
d50621cb,2025-11-27 22:26:50,22,3,logging-service,logging-service-2,3,700,362,651,1086,5,40.19,0.001,0.0006,63,5,healthy,random,0.77,6.79,0,closed,stable,0,0,667,731,3575,5,1,0,7,ml-predictive
7af18166,2025-11-27 22:27:35,22,3,analytics-service,analytics-service-1,3,89,196,352,588,5,35.37,0.001,0.0006,10,14,healthy,round-robin,0.6,0.85,0,closed,stable,0,0,17,117,456,5,0,0,2,ml-predictive
e447a046,2025-11-27 22:28:11,22,3,logging-service,logging-service-1,3,670,480,864,1440,5,43.84,0.001,0.0006,60,7,healthy,round-robin,0.93,9.42,0,closed,stable,0,0,776,639,1386,9.9,0,0,8,weighted-response-time
48782e0f,2025-11-27 22:29:03,22,3,logging-service,logging-service-1,3,2781,606,1090,1818,5,68.34,0.001,0.0006,304,4,healthy,least-connections,0.84,42.9,0,closed,stable,0,0,664,707,1209,5.88,0,0,7,least-connections
c1941a76,2025-11-27 22:29:38,22,3,logging-service,logging-service-3,3,725,389,700,1167,5,44.04,0.001,0.0006,65,3,healthy,least-connections,0.63,10.71,0,closed,stable,0,0,751,739,1404,11.45,0,0,8,round-robin
792247b0,2025-11-27 22:30:24,22,3,search-service,search-service-4,4,322,119,214,357,5,19.6,0.001,0.0006,38,1,healthy,ml-predictive,0.64,5.66,0,closed,scale-down,0,0,366,74,531,5,0,0,4,weighted-response-time
824d87ca,2025-11-27 22:31:00,22,3,search-service,search-service-3,3,312,105,189,315,5,35.66,0.001,0.0006,38,0,healthy,least-connections,0.75,2.64,0,closed,cooldown,0,0,262,76,825,5,1,0,3,weighted-response-time
e83bfd56,2025-11-27 22:31:30,22,3,logging-service,logging-service-1,3,738,433,779,1299,5,39.54,0.001,0.0006,80,3,healthy,weighted-response-time,0.71,9.49,0,closed,scale-down,0,0,1436,724,1548,5,0,0,15,round-robin
987b6e1d,2025-11-27 22:32:27,22,3,user-service,user-service-1,2,164,89,160,267,5,50.29,0.001,0.0006,22,0,healthy,ml-predictive,0.74,1.86,0,closed,stable,53,0,168,35,249,5,0,0,2,ml-predictive
4d9f414b,2025-11-27 22:33:14,22,3,order-service,order-service-2,2,128,64,115,192,5,44.25,0.001,0.0006,16,3,healthy,ml-predictive,0.61,2.15,0,closed,stable,57,0,29,30,177,5,0,0,2,ml-predictive
8501d7df,2025-11-27 22:34:12,22,3,search-service,search-service-3,3,233,118,212,354,5,38.0,0.001,0.0006,20,0,healthy,weighted-response-time,0.72,4.48,0,closed,cooldown,0,0,330,240,423,5,0,0,4,ml-predictive
5acd1465,2025-11-27 22:34:55,22,3,logging-service,logging-service-2,2,759,613,1532,3065,5,67.62,0.081,0.0486,71,9,degraded,least-connections,0.83,9.29,2,closed,cooldown,0,8,697,793,1488,5,0,0,7,ml-predictive
786249bf,2025-11-27 22:35:51,22,3,analytics-service,analytics-service-2,3,79,128,230,384,5,36.44,0.001,0.0006,9,13,healthy,least-connections,0.67,1.5,0,closed,stable,0,0,23,141,771,5,0,0,2,ml-predictive
724cf464,2025-11-27 22:36:28,22,3,product-catalog,product-catalog-1,2,346,100,250,500,5,52.25,0.081,0.0486,49,0,degraded,random,0.86,3.53,0,closed,scale-up,90,8,423,81,231,5,0,0,5,ml-predictive
65d50391,2025-11-27 22:37:24,22,3,api-gateway,api-gateway-3,3,954,141,253,423,13.12,44.91,0.001,0.0006,94,3,healthy,least-connections,0.92,7.55,0,closed,stable,169,0,835,848,282,5,0,0,9,ml-predictive
a6013958,2025-11-27 22:38:22,22,3,search-service,search-service-2,3,328,153,275,459,5,37.13,0.001,0.0006,33,5,healthy,round-robin,0.89,4.49,0,closed,scale-down,0,0,310,64,306,5.74,0,0,4,weighted-response-time
f600d316,2025-11-27 22:39:06,22,3,api-gateway,api-gateway-3,3,764,111,199,333,5,41.86,0.001,0.0006,100,2,healthy,ip-hash,0.9,14.24,0,closed,stable,133,0,889,928,270,5,0,0,9,weighted-response-time
